variable,dpto,analisis,desagregacion,año,valor
jefe_hogar_genero,Loreto,Área,Urbano,2012,0.21
jefe_hogar_genero,Madre de Dios,Área,Rural,2012,0.09
jefe_hogar_genero,Madre de Dios,Área,Urbano,2012,0.19
jefe_hogar_genero,Moquegua,Área,Rural,2012,0.14
jefe_hogar_genero,Moquegua,Área,Urbano,2012,0.23
jefe_hogar_genero,Pasco,Área,Rural,2012,0.12
jefe_hogar_genero,Pasco,Área,Urbano,2012,0.19
jefe_hogar_genero,Piura,Área,Rural,2012,0.13
jefe_hogar_genero,Piura,Área,Urbano,2012,0.21
jefe_hogar_genero,Puno,Área,Rural,2012,0.18
jefe_hogar_genero,Puno,Área,Urbano,2012,0.22
jefe_hogar_genero,San Martín,Área,Rural,2012,0.07
jefe_hogar_genero,San Martín,Área,Urbano,2012,0.15
jefe_hogar_genero,Tacna,Área,Rural,2012,0.13
jefe_hogar_genero,Tacna,Área,Urbano,2012,0.29
jefe_hogar_genero,Tumbes,Área,Rural,2012,0.11
jefe_hogar_genero,Tumbes,Área,Urbano,2012,0.17
jefe_hogar_genero,Ucayali,Área,Rural,2012,0.08
jefe_hogar_genero,Ucayali,Área,Urbano,2012,0.25
jefe_hogar_genero,Áncash,Área,Rural,2012,0.21
jefe_hogar_genero,Áncash,Área,Urbano,2012,0.28
Tasa de Asistencia Educación Inicial (%),Nacional,Total,Total,2009,0.66
Tasa de Asistencia Educación Inicial (%),Nacional,Área,Rural,2009,0.53
Tasa de Asistencia Educación Inicial (%),Nacional,Área,Urbano,2009,0.72
Tasa de Asistencia Educación Inicial (%),Amazonas,Total,Total,2009,0.50
Tasa de Asistencia Educación Inicial (%),Apurímac,Total,Total,2009,0.72
Tasa de Asistencia Educación Inicial (%),Arequipa,Total,Total,2009,0.70
Tasa de Asistencia Educación Inicial (%),Ayacucho,Total,Total,2009,0.54
Tasa de Asistencia Educación Inicial (%),Cajamarca,Total,Total,2009,0.56
Tasa de Asistencia Educación Inicial (%),Callao,Total,Total,2009,0.72
Tasa de Asistencia Educación Inicial (%),Cusco,Total,Total,2009,0.59
Tasa de Asistencia Educación Inicial (%),Huancavelica,Total,Total,2009,0.68
Tasa de Asistencia Educación Inicial (%),Huánuco,Total,Total,2009,0.49
Tasa de Asistencia Educación Inicial (%),Ica,Total,Total,2009,0.87
Tasa de Asistencia Educación Inicial (%),Junín,Total,Total,2009,0.51
Tasa de Asistencia Educación Inicial (%),La Libertad,Total,Total,2009,0.62
Tasa de Asistencia Educación Inicial (%),Lambayeque,Total,Total,2009,0.69
Tasa de Asistencia Educación Inicial (%),Lima,Total,Total,2009,0.77
Tasa de Asistencia Educación Inicial (%),Loreto,Total,Total,2009,0.61
Tasa de Asistencia Educación Inicial (%),Madre de Dios,Total,Total,2009,0.61
Tasa de Asistencia Educación Inicial (%),Moquegua,Total,Total,2009,0.85
Tasa de Asistencia Educación Inicial (%),Pasco,Total,Total,2009,0.61
Tasa de Asistencia Educación Inicial (%),Piura,Total,Total,2009,0.66
Tasa de Asistencia Educación Inicial (%),Puno,Total,Total,2009,0.55
Tasa de Asistencia Educación Inicial (%),San Martín,Total,Total,2009,0.59
Tasa de Asistencia Educación Inicial (%),Tacna,Total,Total,2009,0.76
Tasa de Asistencia Educación Inicial (%),Tumbes,Total,Total,2009,0.96
Tasa de Asistencia Educación Inicial (%),Ucayali,Total,Total,2009,0.62
Tasa de Asistencia Educación Inicial (%),Áncash,Total,Total,2009,0.71
Tasa de Asistencia Educación Inicial (%),Amazonas,Área,Rural,2009,0.44
Tasa de Asistencia Educación Inicial (%),Amazonas,Área,Urbano,2009,0.63
Tasa de Asistencia Educación Inicial (%),Apurímac,Área,Rural,2009,0.73
Tasa de Asistencia Educación Inicial (%),Apurímac,Área,Urbano,2009,0.69
Tasa de Asistencia Educación Inicial (%),Arequipa,Área,Rural,2009,0.56
Tasa de Asistencia Educación Inicial (%),Arequipa,Área,Urbano,2009,0.72
Tasa de Asistencia Educación Inicial (%),Ayacucho,Área,Rural,2009,0.49
Tasa de Asistencia Educación Inicial (%),Ayacucho,Área,Urbano,2009,0.59
Tasa de Asistencia Educación Inicial (%),Cajamarca,Área,Rural,2009,0.50
Tasa de Asistencia Educación Inicial (%),Cajamarca,Área,Urbano,2009,0.75
Tasa de Asistencia Educación Inicial (%),Callao,Área,Urbano,2009,0.72
Tasa de Asistencia Educación Inicial (%),Cusco,Área,Rural,2009,0.55
Tasa de Asistencia Educación Inicial (%),Cusco,Área,Urbano,2009,0.64
Tasa de Asistencia Educación Inicial (%),Huancavelica,Área,Rural,2009,0.70
Tasa de Asistencia Educación Inicial (%),Huancavelica,Área,Urbano,2009,0.55
Tasa de Asistencia Educación Inicial (%),Huánuco,Área,Rural,2009,0.46
Tasa de Asistencia Educación Inicial (%),Huánuco,Área,Urbano,2009,0.56
Tasa de Asistencia Educación Inicial (%),Ica,Área,Rural,2009,0.66
Tasa de Asistencia Educación Inicial (%),Ica,Área,Urbano,2009,0.90
Tasa de Asistencia Educación Inicial (%),Junín,Área,Rural,2009,0.45
Tasa de Asistencia Educación Inicial (%),Junín,Área,Urbano,2009,0.55
Tasa de Asistencia Educación Inicial (%),La Libertad,Área,Rural,2009,0.35
Tasa de Asistencia Educación Inicial (%),La Libertad,Área,Urbano,2009,0.74
Tasa de Asistencia Educación Inicial (%),Lambayeque,Área,Rural,2009,0.55
Tasa de Asistencia Educación Inicial (%),Lambayeque,Área,Urbano,2009,0.74
Tasa de Asistencia Educación Inicial (%),Lima,Área,Rural,2009,0.70
Tasa de Asistencia Educación Inicial (%),Lima,Área,Urbano,2009,0.77
Tasa de Asistencia Educación Inicial (%),Loreto,Área,Rural,2009,0.55
Tasa de Asistencia Educación Inicial (%),Loreto,Área,Urbano,2009,0.65
Tasa de Asistencia Educación Inicial (%),Madre de Dios,Área,Rural,2009,0.48
Tasa de Asistencia Educación Inicial (%),Madre de Dios,Área,Urbano,2009,0.65
Tasa de Asistencia Educación Inicial (%),Moquegua,Área,Rural,2009,0.81
Tasa de Asistencia Educación Inicial (%),Moquegua,Área,Urbano,2009,0.86
Tasa de Asistencia Educación Inicial (%),Pasco,Área,Rural,2009,0.58
Tasa de Asistencia Educación Inicial (%),Pasco,Área,Urbano,2009,0.63
Tasa de Asistencia Educación Inicial (%),Piura,Área,Rural,2009,0.55
Tasa de Asistencia Educación Inicial (%),Piura,Área,Urbano,2009,0.70
Tasa de Asistencia Educación Inicial (%),Puno,Área,Rural,2009,0.46
Tasa de Asistencia Educación Inicial (%),Puno,Área,Urbano,2009,0.65
Tasa de Asistencia Educación Inicial (%),San Martín,Área,Rural,2009,0.48
Tasa de Asistencia Educación Inicial (%),San Martín,Área,Urbano,2009,0.67
Tasa de Asistencia Educación Inicial (%),Tacna,Área,Rural,2009,0.68
Tasa de Asistencia Educación Inicial (%),Tacna,Área,Urbano,2009,0.77
Tasa de Asistencia Educación Inicial (%),Tumbes,Área,Rural,2009,0.94
Tasa de Asistencia Educación Inicial (%),Tumbes,Área,Urbano,2009,0.96
Tasa de Asistencia Educación Inicial (%),Ucayali,Área,Rural,2009,0.49
Tasa de Asistencia Educación Inicial (%),Ucayali,Área,Urbano,2009,0.67
Tasa de Asistencia Educación Inicial (%),Áncash,Área,Rural,2009,0.69
Tasa de Asistencia Educación Inicial (%),Áncash,Área,Urbano,2009,0.73
tamano_hogar,Nacional,Total,Total,2009,0.00
jefe_hogar_genero,Nacional,Total,Total,2009,0.22
jefe_hogar_genero,Nacional,Área,Rural,2009,0.15
jefe_hogar_genero,Nacional,Área,Urbano,2009,0.24
jefe_hogar_genero,Amazonas,Total,Total,2009,0.11
jefe_hogar_genero,Apurímac,Total,Total,2009,0.20
jefe_hogar_genero,Arequipa,Total,Total,2009,0.26
jefe_hogar_genero,Ayacucho,Total,Total,2009,0.22
jefe_hogar_genero,Cajamarca,Total,Total,2009,0.19
jefe_hogar_genero,Callao,Total,Total,2009,0.24
jefe_hogar_genero,Cusco,Total,Total,2009,0.19
jefe_hogar_genero,Huancavelica,Total,Total,2009,0.20
jefe_hogar_genero,Huánuco,Total,Total,2009,0.19
jefe_hogar_genero,Ica,Total,Total,2009,0.24
jefe_hogar_genero,Junín,Total,Total,2009,0.21
jefe_hogar_genero,La Libertad,Total,Total,2009,0.21
jefe_hogar_genero,Lambayeque,Total,Total,2009,0.23
jefe_hogar_genero,Lima,Total,Total,2009,0.26
jefe_hogar_genero,Loreto,Total,Total,2009,0.16
jefe_hogar_genero,Madre de Dios,Total,Total,2009,0.15
jefe_hogar_genero,Moquegua,Total,Total,2009,0.17
jefe_hogar_genero,Pasco,Total,Total,2009,0.18
jefe_hogar_genero,Piura,Total,Total,2009,0.21
jefe_hogar_genero,Puno,Total,Total,2009,0.20
jefe_hogar_genero,San Martín,Total,Total,2009,0.13
jefe_hogar_genero,Tacna,Total,Total,2009,0.25
jefe_hogar_genero,Tumbes,Total,Total,2009,0.16
jefe_hogar_genero,Ucayali,Total,Total,2009,0.19
jefe_hogar_genero,Áncash,Total,Total,2009,0.21
jefe_hogar_genero,Amazonas,Área,Rural,2009,0.09
jefe_hogar_genero,Amazonas,Área,Urbano,2009,0.15
jefe_hogar_genero,Apurímac,Área,Rural,2009,0.16
jefe_hogar_genero,Apurímac,Área,Urbano,2009,0.27
jefe_hogar_genero,Arequipa,Área,Rural,2009,0.17
jefe_hogar_genero,Arequipa,Área,Urbano,2009,0.28
jefe_hogar_genero,Ayacucho,Área,Rural,2009,0.19
jefe_hogar_genero,Ayacucho,Área,Urbano,2009,0.25
jefe_hogar_genero,Cajamarca,Área,Rural,2009,0.15
jefe_hogar_genero,Cajamarca,Área,Urbano,2009,0.26
jefe_hogar_genero,Callao,Área,Urbano,2009,0.24
jefe_hogar_genero,Cusco,Área,Rural,2009,0.15
jefe_hogar_genero,Cusco,Área,Urbano,2009,0.23
jefe_hogar_genero,Huancavelica,Área,Rural,2009,0.18
jefe_hogar_genero,Huancavelica,Área,Urbano,2009,0.27
jefe_hogar_genero,Huánuco,Área,Rural,2009,0.18
jefe_hogar_genero,Huánuco,Área,Urbano,2009,0.21
jefe_hogar_genero,Ica,Área,Rural,2009,0.18
jefe_hogar_genero,Ica,Área,Urbano,2009,0.25
jefe_hogar_genero,Junín,Área,Rural,2009,0.18
jefe_hogar_genero,Junín,Área,Urbano,2009,0.24
jefe_hogar_genero,La Libertad,Área,Rural,2009,0.13
jefe_hogar_genero,La Libertad,Área,Urbano,2009,0.23
jefe_hogar_genero,Lambayeque,Área,Rural,2009,0.13
jefe_hogar_genero,Lambayeque,Área,Urbano,2009,0.25
jefe_hogar_genero,Lima,Área,Rural,2009,0.17
jefe_hogar_genero,Lima,Área,Urbano,2009,0.26
jefe_hogar_genero,Loreto,Área,Rural,2009,0.05
jefe_hogar_genero,Loreto,Área,Urbano,2009,0.22
jefe_hogar_genero,Madre de Dios,Área,Rural,2009,0.08
jefe_hogar_genero,Madre de Dios,Área,Urbano,2009,0.19
jefe_hogar_genero,Moquegua,Área,Rural,2009,0.12
jefe_hogar_genero,Moquegua,Área,Urbano,2009,0.19
jefe_hogar_genero,Pasco,Área,Rural,2009,0.13
jefe_hogar_genero,Pasco,Área,Urbano,2009,0.21
jefe_hogar_genero,Piura,Área,Rural,2009,0.15
jefe_hogar_genero,Piura,Área,Urbano,2009,0.23
jefe_hogar_genero,Puno,Área,Rural,2009,0.21
jefe_hogar_genero,Puno,Área,Urbano,2009,0.18
jefe_hogar_genero,San Martín,Área,Rural,2009,0.07
jefe_hogar_genero,San Martín,Área,Urbano,2009,0.17
jefe_hogar_genero,Tacna,Área,Rural,2009,0.17
jefe_hogar_genero,Tacna,Área,Urbano,2009,0.26
jefe_hogar_genero,Tumbes,Área,Rural,2009,0.11
jefe_hogar_genero,Tumbes,Área,Urbano,2009,0.16
jefe_hogar_genero,Ucayali,Área,Rural,2009,0.08
jefe_hogar_genero,Ucayali,Área,Urbano,2009,0.23
jefe_hogar_genero,Áncash,Área,Rural,2009,0.19
jefe_hogar_genero,Áncash,Área,Urbano,2009,0.23
Tasa de Asistencia Educación Inicial (%),Nacional,Total,Total,2008,0.66
Tasa de Asistencia Educación Inicial (%),Nacional,Área,Rural,2008,0.53
Tasa de Asistencia Educación Inicial (%),Nacional,Área,Urbano,2008,0.72
Tasa de Asistencia Educación Inicial (%),Amazonas,Total,Total,2008,0.57
Tasa de Asistencia Educación Inicial (%),Apurímac,Total,Total,2008,0.64
Tasa de Asistencia Educación Inicial (%),Arequipa,Total,Total,2008,0.70
Tasa de Asistencia Educación Inicial (%),Ayacucho,Total,Total,2008,0.52
Tasa de Asistencia Educación Inicial (%),Cajamarca,Total,Total,2008,0.61
Tasa de Asistencia Educación Inicial (%),Callao,Total,Total,2008,0.73
Tasa de Asistencia Educación Inicial (%),Cusco,Total,Total,2008,0.64
Tasa de Asistencia Educación Inicial (%),Huancavelica,Total,Total,2008,0.64
Tasa de Asistencia Educación Inicial (%),Huánuco,Total,Total,2008,0.50
Tasa de Asistencia Educación Inicial (%),Ica,Total,Total,2008,0.81
Tasa de Asistencia Educación Inicial (%),Junín,Total,Total,2008,0.48
Tasa de Asistencia Educación Inicial (%),La Libertad,Total,Total,2008,0.61
Tasa de Asistencia Educación Inicial (%),Lambayeque,Total,Total,2008,0.68
Tasa de Asistencia Educación Inicial (%),Lima,Total,Total,2008,0.77
Tasa de Asistencia Educación Inicial (%),Loreto,Total,Total,2008,0.61
Tasa de Asistencia Educación Inicial (%),Madre de Dios,Total,Total,2008,0.67
Tasa de Asistencia Educación Inicial (%),Moquegua,Total,Total,2008,0.72
Tasa de Asistencia Educación Inicial (%),Pasco,Total,Total,2008,0.73
Tasa de Asistencia Educación Inicial (%),Piura,Total,Total,2008,0.57
Tasa de Asistencia Educación Inicial (%),Puno,Total,Total,2008,0.55
Tasa de Asistencia Educación Inicial (%),San Martín,Total,Total,2008,0.58
Tasa de Asistencia Educación Inicial (%),Tacna,Total,Total,2008,0.72
Tasa de Asistencia Educación Inicial (%),Tumbes,Total,Total,2008,0.89
Tasa de Asistencia Educación Inicial (%),Ucayali,Total,Total,2008,0.58
Tasa de Asistencia Educación Inicial (%),Áncash,Total,Total,2008,0.70
Tasa de Asistencia Educación Inicial (%),Amazonas,Área,Rural,2008,0.48
Tasa de Asistencia Educación Inicial (%),Amazonas,Área,Urbano,2008,0.73
Tasa de Asistencia Educación Inicial (%),Apurímac,Área,Rural,2008,0.62
Tasa de Asistencia Educación Inicial (%),Apurímac,Área,Urbano,2008,0.71
Tasa de Asistencia Educación Inicial (%),Arequipa,Área,Rural,2008,0.52
Tasa de Asistencia Educación Inicial (%),Arequipa,Área,Urbano,2008,0.73
Tasa de Asistencia Educación Inicial (%),Ayacucho,Área,Rural,2008,0.46
Tasa de Asistencia Educación Inicial (%),Ayacucho,Área,Urbano,2008,0.58
Tasa de Asistencia Educación Inicial (%),Cajamarca,Área,Rural,2008,0.53
Tasa de Asistencia Educación Inicial (%),Cajamarca,Área,Urbano,2008,0.79
Tasa de Asistencia Educación Inicial (%),Callao,Área,Urbano,2008,0.73
Tasa de Asistencia Educación Inicial (%),Cusco,Área,Rural,2008,0.64
Tasa de Asistencia Educación Inicial (%),Cusco,Área,Urbano,2008,0.64
Tasa de Asistencia Educación Inicial (%),Huancavelica,Área,Rural,2008,0.63
Tasa de Asistencia Educación Inicial (%),Huancavelica,Área,Urbano,2008,0.69
Tasa de Asistencia Educación Inicial (%),Huánuco,Área,Rural,2008,0.51
Tasa de Asistencia Educación Inicial (%),Huánuco,Área,Urbano,2008,0.46
Tasa de Asistencia Educación Inicial (%),Ica,Área,Rural,2008,0.82
Tasa de Asistencia Educación Inicial (%),Ica,Área,Urbano,2008,0.81
Tasa de Asistencia Educación Inicial (%),Junín,Área,Rural,2008,0.29
Tasa de Asistencia Educación Inicial (%),Junín,Área,Urbano,2008,0.60
Tasa de Asistencia Educación Inicial (%),La Libertad,Área,Rural,2008,0.37
Tasa de Asistencia Educación Inicial (%),La Libertad,Área,Urbano,2008,0.74
Tasa de Asistencia Educación Inicial (%),Lambayeque,Área,Rural,2008,0.56
Tasa de Asistencia Educación Inicial (%),Lambayeque,Área,Urbano,2008,0.72
Tasa de Asistencia Educación Inicial (%),Lima,Área,Rural,2008,0.78
Tasa de Asistencia Educación Inicial (%),Lima,Área,Urbano,2008,0.77
Tasa de Asistencia Educación Inicial (%),Loreto,Área,Rural,2008,0.48
Tasa de Asistencia Educación Inicial (%),Loreto,Área,Urbano,2008,0.69
Tasa de Asistencia Educación Inicial (%),Madre de Dios,Área,Rural,2008,0.50
Tasa de Asistencia Educación Inicial (%),Madre de Dios,Área,Urbano,2008,0.73
Tasa de Asistencia Educación Inicial (%),Moquegua,Área,Rural,2008,0.66
Tasa de Asistencia Educación Inicial (%),Moquegua,Área,Urbano,2008,0.74
Tasa de Asistencia Educación Inicial (%),Pasco,Área,Rural,2008,0.70
Tasa de Asistencia Educación Inicial (%),Pasco,Área,Urbano,2008,0.75
Tasa de Asistencia Educación Inicial (%),Piura,Área,Rural,2008,0.53
Tasa de Asistencia Educación Inicial (%),Piura,Área,Urbano,2008,0.59
Tasa de Asistencia Educación Inicial (%),Puno,Área,Rural,2008,0.50
Tasa de Asistencia Educación Inicial (%),Puno,Área,Urbano,2008,0.61
Tasa de Asistencia Educación Inicial (%),San Martín,Área,Rural,2008,0.43
Tasa de Asistencia Educación Inicial (%),San Martín,Área,Urbano,2008,0.72
Tasa de Asistencia Educación Inicial (%),Tacna,Área,Rural,2008,0.78
Tasa de Asistencia Educación Inicial (%),Tacna,Área,Urbano,2008,0.72
Tasa de Asistencia Educación Inicial (%),Tumbes,Área,Rural,2008,0.87
Tasa de Asistencia Educación Inicial (%),Tumbes,Área,Urbano,2008,0.89
Tasa de Asistencia Educación Inicial (%),Ucayali,Área,Rural,2008,0.42
Tasa de Asistencia Educación Inicial (%),Ucayali,Área,Urbano,2008,0.65
Tasa de Asistencia Educación Inicial (%),Áncash,Área,Rural,2008,0.66
Tasa de Asistencia Educación Inicial (%),Áncash,Área,Urbano,2008,0.73
tamano_hogar,Nacional,Total,Total,2008,0.00
jefe_hogar_genero,Nacional,Total,Total,2008,0.22
jefe_hogar_genero,Nacional,Área,Rural,2008,0.15
jefe_hogar_genero,Nacional,Área,Urbano,2008,0.24
jefe_hogar_genero,Amazonas,Total,Total,2008,0.14
jefe_hogar_genero,Apurímac,Total,Total,2008,0.20
jefe_hogar_genero,Arequipa,Total,Total,2008,0.23
jefe_hogar_genero,Ayacucho,Total,Total,2008,0.22
jefe_hogar_genero,Cajamarca,Total,Total,2008,0.17
jefe_hogar_genero,Callao,Total,Total,2008,0.23
jefe_hogar_genero,Cusco,Total,Total,2008,0.19
jefe_hogar_genero,Huancavelica,Total,Total,2008,0.18
jefe_hogar_genero,Huánuco,Total,Total,2008,0.20
jefe_hogar_genero,Ica,Total,Total,2008,0.23
jefe_hogar_genero,Junín,Total,Total,2008,0.21
jefe_hogar_genero,La Libertad,Total,Total,2008,0.20
jefe_hogar_genero,Lambayeque,Total,Total,2008,0.23
jefe_hogar_genero,Lima,Total,Total,2008,0.26
jefe_hogar_genero,Loreto,Total,Total,2008,0.13
jefe_hogar_genero,Madre de Dios,Total,Total,2008,0.16
jefe_hogar_genero,Moquegua,Total,Total,2008,0.19
jefe_hogar_genero,Pasco,Total,Total,2008,0.18
jefe_hogar_genero,Piura,Total,Total,2008,0.20
jefe_hogar_genero,Puno,Total,Total,2008,0.22
jefe_hogar_genero,San Martín,Total,Total,2008,0.12
jefe_hogar_genero,Tacna,Total,Total,2008,0.22
jefe_hogar_genero,Tumbes,Total,Total,2008,0.15
jefe_hogar_genero,Ucayali,Total,Total,2008,0.20
jefe_hogar_genero,Áncash,Total,Total,2008,0.21
jefe_hogar_genero,Amazonas,Área,Rural,2008,0.11
jefe_hogar_genero,Amazonas,Área,Urbano,2008,0.19
jefe_hogar_genero,Apurímac,Área,Rural,2008,0.17
jefe_hogar_genero,Apurímac,Área,Urbano,2008,0.25
jefe_hogar_genero,Arequipa,Área,Rural,2008,0.18
jefe_hogar_genero,Arequipa,Área,Urbano,2008,0.23
jefe_hogar_genero,Ayacucho,Área,Rural,2008,0.19
jefe_hogar_genero,Ayacucho,Área,Urbano,2008,0.25
jefe_hogar_genero,Cajamarca,Área,Rural,2008,0.15
jefe_hogar_genero,Cajamarca,Área,Urbano,2008,0.21
jefe_hogar_genero,Callao,Área,Urbano,2008,0.23
jefe_hogar_genero,Cusco,Área,Rural,2008,0.16
jefe_hogar_genero,Cusco,Área,Urbano,2008,0.23
jefe_hogar_genero,Huancavelica,Área,Rural,2008,0.16
jefe_hogar_genero,Huancavelica,Área,Urbano,2008,0.25
jefe_hogar_genero,Huánuco,Área,Rural,2008,0.17
jefe_hogar_genero,Huánuco,Área,Urbano,2008,0.24
jefe_hogar_genero,Ica,Área,Rural,2008,0.18
jefe_hogar_genero,Ica,Área,Urbano,2008,0.24
jefe_hogar_genero,Junín,Área,Rural,2008,0.16
jefe_hogar_genero,Junín,Área,Urbano,2008,0.25
jefe_hogar_genero,La Libertad,Área,Rural,2008,0.13
jefe_hogar_genero,La Libertad,Área,Urbano,2008,0.22
jefe_hogar_genero,Lambayeque,Área,Rural,2008,0.14
jefe_hogar_genero,Lambayeque,Área,Urbano,2008,0.25
jefe_hogar_genero,Lima,Área,Rural,2008,0.14
jefe_hogar_genero,Lima,Área,Urbano,2008,0.26
jefe_hogar_genero,Loreto,Área,Rural,2008,0.04
jefe_hogar_genero,Loreto,Área,Urbano,2008,0.18
jefe_hogar_genero,Madre de Dios,Área,Rural,2008,0.08
jefe_hogar_genero,Madre de Dios,Área,Urbano,2008,0.19
jefe_hogar_genero,Moquegua,Área,Rural,2008,0.14
jefe_hogar_genero,Moquegua,Área,Urbano,2008,0.20
jefe_hogar_genero,Pasco,Área,Rural,2008,0.14
jefe_hogar_genero,Pasco,Área,Urbano,2008,0.21
jefe_hogar_genero,Piura,Área,Rural,2008,0.14
jefe_hogar_genero,Piura,Área,Urbano,2008,0.22
jefe_hogar_genero,Puno,Área,Rural,2008,0.23
jefe_hogar_genero,Puno,Área,Urbano,2008,0.21
jefe_hogar_genero,San Martín,Área,Rural,2008,0.06
jefe_hogar_genero,San Martín,Área,Urbano,2008,0.15
jefe_hogar_genero,Tacna,Área,Rural,2008,0.16
jefe_hogar_genero,Tacna,Área,Urbano,2008,0.23
jefe_hogar_genero,Tumbes,Área,Rural,2008,0.11
jefe_hogar_genero,Tumbes,Área,Urbano,2008,0.15
jefe_hogar_genero,Ucayali,Área,Rural,2008,0.10
jefe_hogar_genero,Ucayali,Área,Urbano,2008,0.24
jefe_hogar_genero,Áncash,Área,Rural,2008,0.18
jefe_hogar_genero,Áncash,Área,Urbano,2008,0.22
Tasa de Asistencia Educación Inicial (%),Nacional,Total,Total,2007,0.64
Tasa de Asistencia Educación Inicial (%),Nacional,Área,Rural,2007,0.51
Tasa de Asistencia Educación Inicial (%),Nacional,Área,Urbano,2007,0.71
Tasa de Asistencia Educación Inicial (%),Amazonas,Total,Total,2007,0.51
Tasa de Asistencia Educación Inicial (%),Apurímac,Total,Total,2007,0.71
Tasa de Asistencia Educación Inicial (%),Arequipa,Total,Total,2007,0.73
Tasa de Asistencia Educación Inicial (%),Ayacucho,Total,Total,2007,0.51
Tasa de Asistencia Educación Inicial (%),Cajamarca,Total,Total,2007,0.61
Tasa de Asistencia Educación Inicial (%),Callao,Total,Total,2007,0.76
Tasa de Asistencia Educación Inicial (%),Cusco,Total,Total,2007,0.63
Tasa de Asistencia Educación Inicial (%),Huancavelica,Total,Total,2007,0.58
Tasa de Asistencia Educación Inicial (%),Huánuco,Total,Total,2007,0.50
Tasa de Asistencia Educación Inicial (%),Ica,Total,Total,2007,0.75
Tasa de Asistencia Educación Inicial (%),Junín,Total,Total,2007,0.46
Tasa de Asistencia Educación Inicial (%),La Libertad,Total,Total,2007,0.60
Tasa de Asistencia Educación Inicial (%),Lambayeque,Total,Total,2007,0.60
Tasa de Asistencia Educación Inicial (%),Lima,Total,Total,2007,0.76
Tasa de Asistencia Educación Inicial (%),Loreto,Total,Total,2007,0.58
Tasa de Asistencia Educación Inicial (%),Madre de Dios,Total,Total,2007,0.61
Tasa de Asistencia Educación Inicial (%),Moquegua,Total,Total,2007,0.80
Tasa de Asistencia Educación Inicial (%),Pasco,Total,Total,2007,0.57
Tasa de Asistencia Educación Inicial (%),Piura,Total,Total,2007,0.54
Tasa de Asistencia Educación Inicial (%),Puno,Total,Total,2007,0.51
Tasa de Asistencia Educación Inicial (%),San Martín,Total,Total,2007,0.51
Tasa de Asistencia Educación Inicial (%),Tacna,Total,Total,2007,0.78
Tasa de Asistencia Educación Inicial (%),Tumbes,Total,Total,2007,0.76
Tasa de Asistencia Educación Inicial (%),Ucayali,Total,Total,2007,0.47
Tasa de Asistencia Educación Inicial (%),Áncash,Total,Total,2007,0.70
Tasa de Asistencia Educación Inicial (%),Amazonas,Área,Rural,2007,0.47
Tasa de Asistencia Educación Inicial (%),Amazonas,Área,Urbano,2007,0.60
Tasa de Asistencia Educación Inicial (%),Apurímac,Área,Rural,2007,0.70
Tasa de Asistencia Educación Inicial (%),Apurímac,Área,Urbano,2007,0.73
Tasa de Asistencia Educación Inicial (%),Arequipa,Área,Rural,2007,0.64
Tasa de Asistencia Educación Inicial (%),Arequipa,Área,Urbano,2007,0.76
Tasa de Asistencia Educación Inicial (%),Ayacucho,Área,Rural,2007,0.44
Tasa de Asistencia Educación Inicial (%),Ayacucho,Área,Urbano,2007,0.60
Tasa de Asistencia Educación Inicial (%),Cajamarca,Área,Rural,2007,0.52
Tasa de Asistencia Educación Inicial (%),Cajamarca,Área,Urbano,2007,0.84
Tasa de Asistencia Educación Inicial (%),Callao,Área,Urbano,2007,0.76
Tasa de Asistencia Educación Inicial (%),Cusco,Área,Rural,2007,0.59
Tasa de Asistencia Educación Inicial (%),Cusco,Área,Urbano,2007,0.69
Tasa de Asistencia Educación Inicial (%),Huancavelica,Área,Rural,2007,0.57
Tasa de Asistencia Educación Inicial (%),Huancavelica,Área,Urbano,2007,0.63
Tasa de Asistencia Educación Inicial (%),Huánuco,Área,Rural,2007,0.49
Tasa de Asistencia Educación Inicial (%),Huánuco,Área,Urbano,2007,0.52
Tasa de Asistencia Educación Inicial (%),Ica,Área,Rural,2007,0.73
Tasa de Asistencia Educación Inicial (%),Ica,Área,Urbano,2007,0.75
Tasa de Asistencia Educación Inicial (%),Junín,Área,Rural,2007,0.40
Tasa de Asistencia Educación Inicial (%),Junín,Área,Urbano,2007,0.51
Tasa de Asistencia Educación Inicial (%),La Libertad,Área,Rural,2007,0.38
Tasa de Asistencia Educación Inicial (%),La Libertad,Área,Urbano,2007,0.71
Tasa de Asistencia Educación Inicial (%),Lambayeque,Área,Rural,2007,0.52
Tasa de Asistencia Educación Inicial (%),Lambayeque,Área,Urbano,2007,0.63
Tasa de Asistencia Educación Inicial (%),Lima,Área,Rural,2007,0.62
Tasa de Asistencia Educación Inicial (%),Lima,Área,Urbano,2007,0.77
Tasa de Asistencia Educación Inicial (%),Loreto,Área,Rural,2007,0.36
Tasa de Asistencia Educación Inicial (%),Loreto,Área,Urbano,2007,0.76
Tasa de Asistencia Educación Inicial (%),Madre de Dios,Área,Rural,2007,0.52
Tasa de Asistencia Educación Inicial (%),Madre de Dios,Área,Urbano,2007,0.65
Tasa de Asistencia Educación Inicial (%),Moquegua,Área,Rural,2007,0.57
Tasa de Asistencia Educación Inicial (%),Moquegua,Área,Urbano,2007,0.85
Tasa de Asistencia Educación Inicial (%),Pasco,Área,Rural,2007,0.57
Tasa de Asistencia Educación Inicial (%),Pasco,Área,Urbano,2007,0.58
